,Date,State/UT,Latitude,Longitude,Confirmed,Active,Deaths,Mortality rate,Cured,Recovery rate
871,12-04-2020,Karnataka,15.3173,75.7139,214,171,6,0.028037383,37,0.172897196
872,12-04-2020,Kerala,10.8505,76.2711,364,239,2,0.005494505,123,0.337912088
873,12-04-2020,Ladakh,34.2996,78.2932,15,5,0,0,10,0.666666667
874,12-04-2020,Madhya Pradesh,22.9734,78.6569,532,496,36,0.067669173,0,0
875,12-04-2020,Maharashtra,19.7515,75.7139,1761,1426,127,0.072118115,208,0.118114708
876,12-04-2020,Manipur,24.6637,93.9063,2,1,0,0,1,0.5
877,12-04-2020,Mizoram,23.1645,92.9376,1,1,0,0,0,0
878,12-04-2020,Odisha,20.9517,85.0985,50,47,1,0.02,2,0.04
879,12-04-2020,Puducherry,11.9416,79.8083,7,6,0,0,1,0.142857143
880,12-04-2020,Punjab,31.1471,75.3412,151,135,11,0.072847682,5,0.033112583
881,12-04-2020,Rajasthan,27.0238,74.2179,700,676,3,0.004285714,21,0.03
882,12-04-2020,Tamil Nadu,11.1271,78.6569,969,915,10,0.010319917,44,0.045407637
883,12-04-2020,Telengana,18.1124,79.0193,504,452,9,0.017857143,43,0.08531746
884,12-04-2020,Tripura,23.9408,91.9882,2,2,0,0,0,0
885,12-04-2020,Uttar Pradesh,26.8467,80.9462,452,402,5,0.011061947,45,0.099557522
886,12-04-2020,Uttarakhand,30.0668,79.0193,35,30,0,0,5,0.142857143
887,12-04-2020,West Bengal,22.9868,87.855,134,110,5,0.037313433,19,0.141791045
888,13-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0,10,0.909090909
889,13-04-2020,Andhra Pradesh,15.9129,79.74,427,409,7,0.016393443,11,0.025761124
890,13-04-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0,0
891,13-04-2020,Assam,26.2006,92.9376,29,28,1,0.034482759,0,0
892,13-04-2020,Bihar,25.0961,85.3131,64,44,1,0.015625,19,0.296875
893,13-04-2020,Chandigarh,30.7333,76.7794,21,14,0,0,7,0.333333333
894,13-04-2020,Chhattisgarh,21.2787,81.8661,31,21,0,0,10,0.322580645
895,13-04-2020,Delhi,28.7041,77.1025,1154,1103,24,0.020797227,27,0.02339688
896,13-04-2020,Goa,15.2993,74.124,7,2,0,0,5,0.714285714
897,13-04-2020,Gujarat,22.2587,71.1924,516,447,25,0.048449612,44,0.085271318
898,13-04-2020,Haryana,29.0588,76.0856,185,153,3,0.016216216,29,0.156756757
899,13-04-2020,Himachal Pradesh,31.1048,77.1734,32,18,1,0.03125,13,0.40625
900,13-04-2020,Jammu and Kashmir,33.7782,76.5762,245,235,4,0.016326531,6,0.024489796
901,13-04-2020,Jharkhand,23.6102,85.2799,19,17,2,0.105263158,0,0
902,13-04-2020,Karnataka,15.3173,75.7139,232,169,6,0.025862069,57,0.245689655
903,13-04-2020,Kerala,10.8505,76.2711,376,195,2,0.005319149,179,0.47606383
904,13-04-2020,Ladakh,34.2996,78.2932,15,5,0,0,10,0.666666667
905,13-04-2020,Madhya Pradesh,22.9734,78.6569,564,528,36,0.063829787,0,0
906,13-04-2020,Maharashtra,19.7515,75.7139,1985,1619,149,0.075062972,217,0.109319899
907,13-04-2020,Manipur,24.6637,93.9063,2,1,0,0,1,0.5
908,13-04-2020,Mizoram,23.1645,92.9376,1,1,0,0,0,0
909,13-04-2020,Odisha,20.9517,85.0985,54,41,1,0.018518519,12,0.222222222
910,13-04-2020,Puducherry,11.9416,79.8083,7,6,0,0,1,0.142857143
911,13-04-2020,Punjab,31.1471,75.3412,151,135,11,0.072847682,5,0.033112583
912,13-04-2020,Rajasthan,27.0238,74.2179,804,780,3,0.003731343,21,0.026119403
913,13-04-2020,Tamil Nadu,11.1271,78.6569,1043,982,11,0.0105465,50,0.047938639
914,13-04-2020,Telengana,18.1124,79.0193,504,452,9,0.017857143,43,0.08531746
915,13-04-2020,Tripura,23.9408,91.9882,2,2,0,0,0,0
916,13-04-2020,Uttar Pradesh,26.8467,80.9462,483,432,5,0.010351967,46,0.095238095
917,13-04-2020,Uttarakhand,30.0668,79.0193,35,30,0,0,5,0.142857143
918,13-04-2020,West Bengal,22.9868,87.855,152,116,7,0.046052632,29,0.190789474
919,15-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0,10,0.909090909
920,15-04-2020,Andhra Pradesh,15.9129,79.74,483,458,9,0.01863354,16,0.033126294
921,15-04-2020,Arunachal Pradesh,28.218,94.7278,1,1,0,0,0,0
922,15-04-2020,Assam,26.2006,92.9376,32,31,1,0.03125,0,0
923,15-04-2020,Bihar,25.0961,85.3131,66,36,1,0.015151515,29,0.439393939
924,15-04-2020,Chandigarh,30.7333,76.7794,21,14,0,0,7,0.333333333
925,15-04-2020,Chhattisgarh,21.2787,81.8661,33,20,0,0,13,0.393939394
926,15-04-2020,Delhi,28.7041,77.1025,1561,1501,30,0.01921845,30,0.01921845
927,15-04-2020,Goa,15.2993,74.124,7,2,0,0,5,0.714285714
928,15-04-2020,Gujarat,22.2587,71.1924,650,563,28,0.043076923,59,0.090769231
929,15-04-2020,Haryana,29.0588,76.0856,199,162,3,0.015075377,34,0.170854271
930,15-04-2020,Himachal Pradesh,31.1048,77.1734,33,19,1,0.03030303,13,0.393939394
931,15-04-2020,Jammu and Kashmir,33.7782,76.5762,278,244,4,0.014388489,30,0.107913669
932,15-04-2020,Jharkhand,23.6102,85.2799,27,25,2,0.074074074,0,0
933,15-04-2020,Karnataka,15.3173,75.7139,260,179,10,0.038461538,71,0.273076923
934,15-04-2020,Kerala,10.8505,76.2711,387,173,3,0.007751938,211,0.545219638
935,15-04-2020,Ladakh,34.2996,78.2932,17,7,0,0,10,0.588235294
936,15-04-2020,Madhya Pradesh,22.9734,78.6569,730,629,50,0.068493151,51,0.069863014
937,15-04-2020,Maharashtra,19.7515,75.7139,2687,2250,178,0.066244883,259,0.096390026
938,15-04-2020,Manipur,24.6637,93.9063,2,1,0,0,1,0.5
939,15-04-2020,Meghalaya,25.467,91.3662,1,1,0,0,0,0
940,15-04-2020,Mizoram,23.1645,92.9376,1,1,0,0,0,0
941,15-04-2020,Nagaland,26.1584,94.5624,0,0,0,,0,
942,15-04-2020,Odisha,20.9517,85.0985,60,41,1,0.016666667,18,0.3
943,15-04-2020,Puducherry,11.9416,79.8083,7,6,0,0,1,0.142857143
944,15-04-2020,Punjab,31.1471,75.3412,176,150,12,0.068181818,14,0.079545455
945,15-04-2020,Rajasthan,27.0238,74.2179,969,819,3,0.003095975,147,0.151702786
946,15-04-2020,Tamil Nadu,11.1271,78.6569,1204,1111,12,0.009966777,81,0.067275748
947,15-04-2020,Telengana,18.1124,79.0193,624,507,17,0.02724359,100,0.16025641
948,15-04-2020,Tripura,23.9408,91.9882,2,2,0,0,0,0
949,15-04-2020,Uttar Pradesh,26.8467,80.9462,660,605,5,0.007575758,50,0.075757576
950,15-04-2020,Uttarakhand,30.0668,79.0193,37,28,0,0,9,0.243243243
951,15-04-2020,West Bengal,22.9868,87.855,213,169,7,0.03286385,37,0.17370892
